timestamp,raw_brightness,smoothed_brightness,smoothing_factor,debounce_time,threshold
2024-03-04 20:48:51,25.23884501845259,30.147903723953853,0.1479037239538521,2.880577490773705,5
2024-03-04 20:50:36,23.42306991270099,29.277356347069613,0.1294526231157604,3.362416905626432,5
